1001082|DISH Network CORP|4|2021-07-06|edgar/data/1001082/0001415889-21-003454.txt|edgar/data/1001082/0001415889-21-003454-index.html
1001082|DISH Network CORP|4|2021-07-06|edgar/data/1001082/0001415889-21-003456.txt|edgar/data/1001082/0001415889-21-003456-index.html
1001082|DISH Network CORP|4|2021-07-06|edgar/data/1001082/0001415889-21-003458.txt|edgar/data/1001082/0001415889-21-003458-index.html
1001082|DISH Network CORP|4|2021-07-06|edgar/data/1001082/0001415889-21-003461.txt|edgar/data/1001082/0001415889-21-003461-index.html
1001082|DISH Network CORP|4|2021-07-06|edgar/data/1001082/0001415889-21-003463.txt|edgar/data/1001082/0001415889-21-003463-index.html
1001082|DISH Network CORP|4|2021-07-06|edgar/data/1001082/0001415889-21-003465.txt|edgar/data/1001082/0001415889-21-003465-index.html
1001082|DISH Network CORP|4|2021-07-06|edgar/data/1001082/0001415889-21-003467.txt|edgar/data/1001082/0001415889-21-003467-index.html
1001082|DISH Network CORP|4|2021-07-06|edgar/data/1001082/0001415889-21-003469.txt|edgar/data/1001082/0001415889-21-003469-index.html
1001082|DISH Network CORP|4|2021-07-06|edgar/data/1001082/0001415889-21-003471.txt|edgar/data/1001082/0001415889-21-003471-index.html
1001082|DISH Network CORP|4|2021-07-06|edgar/data/1001082/0001415889-21-003473.txt|edgar/data/1001082/0001415889-21-003473-index.html
1001082|DISH Network CORP|4|2021-07-06|edgar/data/1001082/0001415889-21-003476.txt|edgar/data/1001082/0001415889-21-003476-index.html
1001082|DISH Network CORP|4|2021-07-06|edgar/data/1001082/0001415889-21-003479.txt|edgar/data/1001082/0001415889-21-003479-index.html
1001085|BROOKFIELD ASSET MANAGEMENT INC.|4|2021-07-01|edgar/data/1001085/0001140361-21-023079.txt|edgar/data/1001085/0001140361-21-023079-index.html
1001085|BROOKFIELD ASSET MANAGEMENT INC.|4|2021-07-06|edgar/data/1001085/0000899243-21-027610.txt|edgar/data/1001085/0000899243-21-027610-index.html
1001085|BROOKFIELD ASSET MANAGEMENT INC.|4|2021-07-06|edgar/data/1001085/0000899243-21-027617.txt|edgar/data/1001085/0000899243-21-027617-index.html
1001085|BROOKFIELD ASSET MANAGEMENT INC.|SC 13D/A|2021-07-01|edgar/data/1001085/0001140361-21-023070.txt|edgar/data/1001085/0001140361-21-023070-index.html
1001085|BROOKFIELD ASSET MANAGEMENT INC.|SC 13D/A|2021-07-06|edgar/data/1001085/0001193125-21-208776.txt|edgar/data/1001085/0001193125-21-208776-index.html
1001233|SANGAMO THERAPEUTICS, INC|8-K|2021-07-01|edgar/data/1001233/0001193125-21-206346.txt|edgar/data/1001233/0001193125-21-206346-index.html
1001250|ESTEE LAUDER COMPANIES INC|4|2021-07-01|edgar/data/1001250/0001001250-21-000103.txt|edgar/data/1001250/0001001250-21-000103-index.html
1001385|NORTHWEST PIPE CO|4|2021-07-08|edgar/data/1001385/0001437749-21-016677.txt|edgar/data/1001385/0001437749-21-016677-index.html
1001385|NORTHWEST PIPE CO|8-K|2021-07-07|edgar/data/1001385/0001437749-21-016569.txt|edgar/data/1001385/0001437749-21-016569-index.html
1001614|Riley Exploration Permian, Inc.|424B5|2021-07-01|edgar/data/1001614/0001140361-21-022995.txt|edgar/data/1001614/0001140361-21-022995-index.html
1001614|Riley Exploration Permian, Inc.|8-K|2021-07-02|edgar/data/1001614/0001140361-21-023293.txt|edgar/data/1001614/0001140361-21-023293-index.html
1001838|SOUTHERN COPPER CORP/|4/A|2021-07-01|edgar/data/1001838/0001179110-21-007205.txt|edgar/data/1001838/0001179110-21-007205-index.html
1001838|SOUTHERN COPPER CORP/|4/A|2021-07-01|edgar/data/1001838/0001179110-21-007206.txt|edgar/data/1001838/0001179110-21-007206-index.html
1002047|NetApp, Inc.|4|2021-07-06|edgar/data/1002047/0001614094-21-000045.txt|edgar/data/1002047/0001614094-21-000045-index.html
1002047|NetApp, Inc.|4|2021-07-06|edgar/data/1002047/0001614094-21-000046.txt|edgar/data/1002047/0001614094-21-000046-index.html
1002047|NetApp, Inc.|4|2021-07-06|edgar/data/1002047/0001614094-21-000047.txt|edgar/data/1002047/0001614094-21-000047-index.html
1002047|NetApp, Inc.|4|2021-07-06|edgar/data/1002047/0001614094-21-000048.txt|edgar/data/1002047/0001614094-21-000048-index.html
1002047|NetApp, Inc.|4|2021-07-06|edgar/data/1002047/0001614094-21-000049.txt|edgar/data/1002047/0001614094-21-000049-index.html
1002047|NetApp, Inc.|4|2021-07-06|edgar/data/1002047/0001614094-21-000050.txt|edgar/data/1002047/0001614094-21-000050-index.html
1002047|NetApp, Inc.|4|2021-07-06|edgar/data/1002047/0001614094-21-000051.txt|edgar/data/1002047/0001614094-21-000051-index.html
1002280|Chilton Opportunity Trust, L.P.|D/A|2021-07-07|edgar/data/1002280/0001002280-21-000001.txt|edgar/data/1002280/0001002280-21-000001-index.html
1002517|Nuance Communications, Inc.|8-K|2021-07-02|edgar/data/1002517/0001193125-21-207731.txt|edgar/data/1002517/0001193125-21-207731-index.html
1002624|T. Rowe Price Health Sciences Fund, Inc.|497|2021-07-01|edgar/data/1002624/0001741773-21-001869.txt|edgar/data/1002624/0001741773-21-001869-index.html
1003078|MSC INDUSTRIAL DIRECT CO INC|10-Q|2021-07-07|edgar/data/1003078/0001003078-21-000127.txt|edgar/data/1003078/0001003078-21-000127-index.html
1003078|MSC INDUSTRIAL DIRECT CO INC|4|2021-07-01|edgar/data/1003078/0001003078-21-000096.txt|edgar/data/1003078/0001003078-21-000096-index.html
1003078|MSC INDUSTRIAL DIRECT CO INC|4|2021-07-01|edgar/data/1003078/0001003078-21-000098.txt|edgar/data/1003078/0001003078-21-000098-index.html
1003078|MSC INDUSTRIAL DIRECT CO INC|4|2021-07-01|edgar/data/1003078/0001003078-21-000100.txt|edgar/data/1003078/0001003078-21-000100-index.html
1003078|MSC INDUSTRIAL DIRECT CO INC|4|2021-07-01|edgar/data/1003078/0001003078-21-000102.txt|edgar/data/1003078/0001003078-21-000102-index.html
1003078|MSC INDUSTRIAL DIRECT CO INC|4|2021-07-01|edgar/data/1003078/0001003078-21-000104.txt|edgar/data/1003078/0001003078-21-000104-index.html
1003078|MSC INDUSTRIAL DIRECT CO INC|4|2021-07-01|edgar/data/1003078/0001003078-21-000106.txt|edgar/data/1003078/0001003078-21-000106-index.html
1003078|MSC INDUSTRIAL DIRECT CO INC|4|2021-07-01|edgar/data/1003078/0001003078-21-000108.txt|edgar/data/1003078/0001003078-21-000108-index.html
1003078|MSC INDUSTRIAL DIRECT CO INC|4|2021-07-01|edgar/data/1003078/0001003078-21-000110.txt|edgar/data/1003078/0001003078-21-000110-index.html
1003078|MSC INDUSTRIAL DIRECT CO INC|4|2021-07-01|edgar/data/1003078/0001003078-21-000112.txt|edgar/data/1003078/0001003078-21-000112-index.html
1003078|MSC INDUSTRIAL DIRECT CO INC|4|2021-07-01|edgar/data/1003078/0001003078-21-000114.txt|edgar/data/1003078/0001003078-21-000114-index.html
1003078|MSC INDUSTRIAL DIRECT CO INC|4|2021-07-01|edgar/data/1003078/0001003078-21-000116.txt|edgar/data/1003078/0001003078-21-000116-index.html
1003078|MSC INDUSTRIAL DIRECT CO INC|4|2021-07-02|edgar/data/1003078/0001003078-21-000118.txt|edgar/data/1003078/0001003078-21-000118-index.html
1003078|MSC INDUSTRIAL DIRECT CO INC|4|2021-07-06|edgar/data/1003078/0001003078-21-000122.txt|edgar/data/1003078/0001003078-21-000122-index.html
1003078|MSC INDUSTRIAL DIRECT CO INC|8-K|2021-07-07|edgar/data/1003078/0001003078-21-000125.txt|edgar/data/1003078/0001003078-21-000125-index.html
1003201|MMA Capital Holdings, Inc.|PREM14A|2021-07-02|edgar/data/1003201/0001104659-21-088869.txt|edgar/data/1003201/0001104659-21-088869-index.html
100334|AMERICAN CENTURY MUTUAL FUNDS, INC.|497K|2021-07-01|edgar/data/100334/0000100334-21-000054.txt|edgar/data/100334/0000100334-21-000054-index.html
100334|AMERICAN CENTURY MUTUAL FUNDS, INC.|497|2021-07-01|edgar/data/100334/0000100334-21-000051.txt|edgar/data/100334/0000100334-21-000051-index.html
1003935|NICE Ltd.|6-K|2021-07-07|edgar/data/1003935/0001003935-21-000010.txt|edgar/data/1003935/0001003935-21-000010-index.html
1004315|NATIONAL GRID PLC|6-K|2021-07-06|edgar/data/1004315/0001004315-21-000084.txt|edgar/data/1004315/0001004315-21-000084-index.html
1004434|AFFILIATED MANAGERS GROUP, INC.|424B5|2021-07-08|edgar/data/1004434/0001193125-21-210427.txt|edgar/data/1004434/0001193125-21-210427-index.html
1004434|AFFILIATED MANAGERS GROUP, INC.|FWP|2021-07-08|edgar/data/1004434/0001193125-21-210834.txt|edgar/data/1004434/0001193125-21-210834-index.html
1004724|REGIONAL HEALTH PROPERTIES, INC|4|2021-07-06|edgar/data/1004724/0001209191-21-045437.txt|edgar/data/1004724/0001209191-21-045437-index.html
1004724|REGIONAL HEALTH PROPERTIES, INC|4|2021-07-06|edgar/data/1004724/0001209191-21-045449.txt|edgar/data/1004724/0001209191-21-045449-index.html
1004724|REGIONAL HEALTH PROPERTIES, INC|8-K|2021-07-08|edgar/data/1004724/0001564590-21-036068.txt|edgar/data/1004724/0001564590-21-036068-index.html
1004724|REGIONAL HEALTH PROPERTIES, INC|S-4/A|2021-07-02|edgar/data/1004724/0001564590-21-035754.txt|edgar/data/1004724/0001564590-21-035754-index.html
1004724|REGIONAL HEALTH PROPERTIES, INC|SC 13D/A|2021-07-06|edgar/data/1004724/0001193805-21-000981.txt|edgar/data/1004724/0001193805-21-000981-index.html
1004724|REGIONAL HEALTH PROPERTIES, INC|SC TO-C|2021-07-06|edgar/data/1004724/0000950123-21-008453.txt|edgar/data/1004724/0000950123-21-008453-index.html
10048|BARNWELL INDUSTRIES INC|4|2021-07-08|edgar/data/10048/0001140361-21-023738.txt|edgar/data/10048/0001140361-21-023738-index.html
10048|BARNWELL INDUSTRIES INC|4|2021-07-08|edgar/data/10048/0001140361-21-023739.txt|edgar/data/10048/0001140361-21-023739-index.html
10048|BARNWELL INDUSTRIES INC|8-K|2021-07-02|edgar/data/10048/0001140361-21-023352.txt|edgar/data/10048/0001140361-21-023352-index.html
100493|TYSON FOODS, INC.|3|2021-07-08|edgar/data/100493/0000100493-21-000097.txt|edgar/data/100493/0000100493-21-000097-index.html
100493|TYSON FOODS, INC.|8-K|2021-07-06|edgar/data/100493/0000100493-21-000095.txt|edgar/data/100493/0000100493-21-000095-index.html
1004980|PG&E Corp|8-K|2021-07-02|edgar/data/1004980/0000950157-21-000736.txt|edgar/data/1004980/0000950157-21-000736-index.html
1005009|Foschini Group Ltd|F-6EF|2021-07-02|edgar/data/1005009/0001193805-21-000960.txt|edgar/data/1005009/0001193805-21-000960-index.html
1005170|WINFREY OPRAH|4|2021-07-07|edgar/data/1005170/0001209191-21-045815.txt|edgar/data/1005170/0001209191-21-045815-index.html
100517|United Airlines Holdings, Inc.|4|2021-07-02|edgar/data/100517/0000899243-21-027277.txt|edgar/data/100517/0000899243-21-027277-index.html
100517|United Airlines Holdings, Inc.|4|2021-07-02|edgar/data/100517/0000899243-21-027278.txt|edgar/data/100517/0000899243-21-027278-index.html
100517|United Airlines Holdings, Inc.|4|2021-07-02|edgar/data/100517/0000899243-21-027279.txt|edgar/data/100517/0000899243-21-027279-index.html
1005229|COLUMBUS MCKINNON CORP|4|2021-07-01|edgar/data/1005229/0001005229-21-000161.txt|edgar/data/1005229/0001005229-21-000161-index.html
1005284|UNIVERSAL DISPLAY CORP \PA\|4|2021-07-01|edgar/data/1005284/0001209191-21-044351.txt|edgar/data/1005284/0001209191-21-044351-index.html
1005284|UNIVERSAL DISPLAY CORP \PA\|4|2021-07-01|edgar/data/1005284/0001209191-21-044352.txt|edgar/data/1005284/0001209191-21-044352-index.html
1005284|UNIVERSAL DISPLAY CORP \PA\|4|2021-07-01|edgar/data/1005284/0001209191-21-044353.txt|edgar/data/1005284/0001209191-21-044353-index.html
1005284|UNIVERSAL DISPLAY CORP \PA\|4|2021-07-01|edgar/data/1005284/0001209191-21-044354.txt|edgar/data/1005284/0001209191-21-044354-index.html
1005284|UNIVERSAL DISPLAY CORP \PA\|4|2021-07-01|edgar/data/1005284/0001209191-21-044355.txt|edgar/data/1005284/0001209191-21-044355-index.html
1005284|UNIVERSAL DISPLAY CORP \PA\|4|2021-07-01|edgar/data/1005284/0001209191-21-044356.txt|edgar/data/1005284/0001209191-21-044356-index.html
1005334|SANDERS HARVEY|4|2021-07-02|edgar/data/1005334/0001246360-21-000817.txt|edgar/data/1005334/0001246360-21-000817-index.html
1005516|BOS BETTER ONLINE SOLUTIONS LTD|6-K|2021-07-01|edgar/data/1005516/0001213900-21-035202.txt|edgar/data/1005516/0001213900-21-035202-index.html
1005547|NEHRA JOHN M|4|2021-07-01|edgar/data/1005547/0001179110-21-007272.txt|edgar/data/1005547/0001179110-21-007272-index.html
1005547|NEHRA JOHN M|4|2021-07-02|edgar/data/1005547/0001179110-21-007344.txt|edgar/data/1005547/0001179110-21-007344-index.html
1005784|LICHTENSTEIN WARREN G|4|2021-07-06|edgar/data/1005784/0000921895-21-001782.txt|edgar/data/1005784/0000921895-21-001782-index.html
1005942|PUTNAM FUNDS TRUST|497J|2021-07-02|edgar/data/1005942/0000928816-21-000740.txt|edgar/data/1005942/0000928816-21-000740-index.html
1005942|PUTNAM FUNDS TRUST|N-CEN|2021-07-01|edgar/data/1005942/0000869392-21-001227.txt|edgar/data/1005942/0000869392-21-001227-index.html
1006020|FORSYTHE GERALD R|4|2021-07-01|edgar/data/1006020/0001006020-21-000008.txt|edgar/data/1006020/0001006020-21-000008-index.html
1006045|IRIDEX CORP|4|2021-07-02|edgar/data/1006045/0001209191-21-044989.txt|edgar/data/1006045/0001209191-21-044989-index.html
1006045|IRIDEX CORP|4|2021-07-02|edgar/data/1006045/0001209191-21-045000.txt|edgar/data/1006045/0001209191-21-045000-index.html
1006045|IRIDEX CORP|SC 13D/A|2021-07-02|edgar/data/1006045/0001315863-21-000563.txt|edgar/data/1006045/0001315863-21-000563-index.html
1006057|NOVICH NEIL S|4|2021-07-02|edgar/data/1006057/0001214659-21-007232.txt|edgar/data/1006057/0001214659-21-007232-index.html
1006281|Protalix BioTherapeutics, Inc.|424B5|2021-07-02|edgar/data/1006281/0001104659-21-088964.txt|edgar/data/1006281/0001104659-21-088964-index.html
1006281|Protalix BioTherapeutics, Inc.|424B5|2021-07-02|edgar/data/1006281/0001104659-21-088991.txt|edgar/data/1006281/0001104659-21-088991-index.html
1006281|Protalix BioTherapeutics, Inc.|8-K|2021-07-02|edgar/data/1006281/0001104659-21-088982.txt|edgar/data/1006281/0001104659-21-088982-index.html
1006281|Protalix BioTherapeutics, Inc.|8-K|2021-07-07|edgar/data/1006281/0001558370-21-008801.txt|edgar/data/1006281/0001558370-21-008801-index.html
1006373|DEUTSCHE DWS INVESTMENTS VIT FUNDS|497|2021-07-07|edgar/data/1006373/0000088053-21-000542.txt|edgar/data/1006373/0000088053-21-000542-index.html
1006415|HARTFORD MUTUAL FUNDS INC/CT|N-CSRS|2021-07-08|edgar/data/1006415/0001193125-21-210382.txt|edgar/data/1006415/0001193125-21-210382-index.html
1006837|HC2 HOLDINGS, INC.|4|2021-07-01|edgar/data/1006837/0001006837-21-000096.txt|edgar/data/1006837/0001006837-21-000096-index.html
1006837|HC2 HOLDINGS, INC.|4|2021-07-06|edgar/data/1006837/0000921895-21-001808.txt|edgar/data/1006837/0000921895-21-001808-index.html
1006837|HC2 HOLDINGS, INC.|4|2021-07-07|edgar/data/1006837/0001006837-21-000098.txt|edgar/data/1006837/0001006837-21-000098-index.html
1006837|HC2 HOLDINGS, INC.|4|2021-07-08|edgar/data/1006837/0001006837-21-000102.txt|edgar/data/1006837/0001006837-21-000102-index.html
1006837|HC2 HOLDINGS, INC.|8-K|2021-07-01|edgar/data/1006837/0001006837-21-000095.txt|edgar/data/1006837/0001006837-21-000095-index.html
1006837|HC2 HOLDINGS, INC.|8-K|2021-07-07|edgar/data/1006837/0001140361-21-023606.txt|edgar/data/1006837/0001140361-21-023606-index.html
1006837|HC2 HOLDINGS, INC.|SC 13D/A|2021-07-02|edgar/data/1006837/0000921895-21-001752.txt|edgar/data/1006837/0000921895-21-001752-index.html
1006837|HC2 HOLDINGS, INC.|SC 13D/A|2021-07-07|edgar/data/1006837/0001104659-21-089799.txt|edgar/data/1006837/0001104659-21-089799-index.html
1007273|BANK OF SOUTH CAROLINA CORP|8-K|2021-07-08|edgar/data/1007273/0001564590-21-036039.txt|edgar/data/1007273/0001564590-21-036039-index.html
1007433|JAMES BROOKE WILLIAMS|4|2021-07-01|edgar/data/1007433/0000318300-21-000226.txt|edgar/data/1007433/0000318300-21-000226-index.html
1007620|PALLE ROBERT J JR|4|2021-07-01|edgar/data/1007620/0001213900-21-035302.txt|edgar/data/1007620/0001213900-21-035302-index.html
1007620|PALLE ROBERT J JR|4|2021-07-02|edgar/data/1007620/0001213900-21-035583.txt|edgar/data/1007620/0001213900-21-035583-index.html
1008079|KOCH C JAMES|4|2021-07-01|edgar/data/1008079/0001562180-21-004604.txt|edgar/data/1008079/0001562180-21-004604-index.html
1008079|KOCH C JAMES|4|2021-07-02|edgar/data/1008079/0001562180-21-004658.txt|edgar/data/1008079/0001562180-21-004658-index.html
1008079|KOCH C JAMES|4|2021-07-06|edgar/data/1008079/0001562180-21-004761.txt|edgar/data/1008079/0001562180-21-004761-index.html
1008079|KOCH C JAMES|4|2021-07-07|edgar/data/1008079/0001562180-21-004824.txt|edgar/data/1008079/0001562180-21-004824-index.html
